store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
8419537941919820732,8.656128383333334,5.169537750277775,78.06196953777757,0.0,0.0,0.0
54515546588432327,6.4133763833333335,16.03976048805556,33.11107595638892,0.0,0.0,0.0
8377465688456570187,5.6104181,2.067896812777774,33.0988993924999,0.0,0.0,0.0
5955337179846162144,1.5781910166666668,11.044962045277787,33.08745675583339,0.0,0.0,0.0
1169347689335808384,9.26837785,20.048196950555557,33.08445621277775,0.0,0.0,0.0
3739729523266121270,10.546002716666667,19.197759847777778,33.08315008277772,0.0,0.0,0.0
4430370444829587327,9.803500233333333,16.189198679999993,33.06250629361111,0.0,0.0,0.0
1912555533282230523,59.6074811,14.041410535555556,33.05660964750014,0.0,0.0,0.0
5489547402882838709,2.6052190166666667,6.153325491388889,33.04822375361124,0.0,0.0,0.0
759601765366096871,58.34550265,3.1386245577777814,156.10031884361112,0.0,0.0,0.0
5627904252074297008,8.446821166666668,11.19782717694444,28.19176139555553,0.0,0.0,0.0
2651685499613063745,9.753692633333333,5.156201843888896,5.156201843889065,0.0,0.0,0.0
5043046815492880667,8.936439916666666,18.21050716333334,98.20917049444448,0.0,0.0,0.0
2367299134091594697,10.399845850000005,5.0408633472222215,-63.939766395555566,0.0,15.172591137500001,162.13592416638895
6613902849003357359,8.918023933333334,13.195750686111117,98.1879620419443,0.0,0.0,0.0
1396650693591399695,8.955322216666668,12.075204093611116,98.1859112174998,0.0,0.0,0.0
837699569013981799,58.075910916666665,9.182156109166666,-34.94456609333335,0.0,0.0,156.09689407305558
2057963137235512954,12.818301449999993,6.206444071944446,96.96459946083333,0.0,0.0,0.0
6108568838704593560,57.34653855,3.1692386572222224,96.96290708749999,0.0,0.0,0.0
7815590034868021689,12.02477725,1.0686168702777747,89.81857572277785,0.0,7.143422670277777,7.1434226702778005
7493928216510270665,11.8563716,2.1900651280555525,96.96075046222228,0.0,0.0,0.0
7961038966240415760,1.2126134333333334,13.017959730000001,36.25249593916669,0.0,0.0,0.0
605803287923472894,8.209494733333333,5.169020030555542,36.25006269666673,0.0,0.0,0.0
5278384915350904550,8.365586716666666,3.1010976316666667,36.246516454166596,0.0,0.0,0.0
8494749731668571682,2.922545333333332,12.017731012222221,36.22965597472222,0.0,0.0,0.0
4858828967449392712,4.462137966666666,15.11060752944444,36.221165864722145,0.0,0.0,0.0
7555752115160416405,9.046985000000001,3.134411234444446,36.220173025277774,0.0,0.0,0.0
8625022238145771938,59.66191345,12.130860867500003,36.19775812138883,0.0,0.0,0.0
4159147177864939740,7.986776183333333,2.053617823333333,36.192680542500064,0.0,0.0,0.0
8157355919956132858,7.977621533333336,16.142414132499994,36.187724399166505,0.0,0.0,0.0
3595154674145356045,10.069505249999999,15.105062446388887,34.08336476444447,0.0,0.0,0.0
5693932324957995427,8.500830266666668,21.165735528055556,34.06019005194453,0.0,0.0,0.0
8631502755712457479,1.8060942166666667,5.075312633055555,34.055494021388895,0.0,0.0,0.0
7369215549436595643,7.123566916666666,7.130713662222222,34.046937231944405,0.0,0.0,0.0
5733393565264082443,8.517470300000001,8.154882847499996,33.209871187777864,0.0,0.0,0.0
4681743429609749121,12.366681833333333,13.035061905555562,33.19707981222221,0.0,0.0,0.0
2567728765809290933,7.33124875,18.091339718611113,33.19705526111103,0.0,0.0,0.0
284239040495575980,10.121469283333333,13.068779746944443,33.193216023611036,0.0,0.0,0.0
6656463669299127947,10.998303933333334,-6.010840616111112,-101.9785229455555,0.0,7.20789393,103.17557625944445
9184109988854973601,8.238639433333333,1.1931882558333413,1.1931882558334976,0.0,0.0,0.0
6031574077635056029,9.575375766666667,1.16868403694445,1.168684036944411,0.0,0.0,0.0
9111813718630350474,9.295473933333334,1.1483590786111115,1.1483590786112252,0.0,0.0,0.0
8750493480383302874,9.773709733333334,-17.196290232500004,-129.19719371222226,0.0,18.19855831055556,130.1994617902778
3048405945625600463,58.71554808333334,0.9785924680555524,0.9785924680554672,0.0,0.0,0.0
3983786718839842887,8.858770366666661,15.182032833055555,77.19026040777773,0.0,0.0,0.0
5047154360023757128,8.67019865,16.106025347499997,77.18309963611102,0.0,0.0,0.0
7933946190613920010,2.3137517333333335,3.128088028888887,25.176543023055583,0.0,0.0,0.0
379226339704530410,9.270273433333333,19.02321293666666,25.16217531861126,0.0,0.0,0.0
1253356761818562621,7.285908933333333,17.05215257361111,25.16193063166662,0.0,0.0,0.0
4755926456158904833,10.254050533333327,13.025967231944442,29.141522922500116,0.0,0.0,0.0
8803894796084290585,3.9402209,22.157238470833335,29.120840931388813,0.0,0.0,0.0
6836033035108373086,9.187910216666667,11.018797629722226,-133.0694119133334,0.0,0.0,144.08820954305557
2639750514662973687,6.2779426,10.20310418111111,10.203104181111044,0.0,0.0,0.0
1040732551176103056,3.781431066666667,10.199162611666672,10.19916261166657,0.0,0.0,0.0
8304911926566338483,1.17890095,10.163052896666668,10.163052896666812,0.0,0.0,0.0
3361278033591045661,8.836478366666666,23.14012078083332,23.140120780833104,0.0,0.0,0.0
2601623541509400542,10.322226283333332,23.137774343055558,23.13777434305551,0.0,0.0,0.0
8207758013351082541,3.4330814166666666,23.083865270833332,23.083865270833446,0.0,0.0,0.0
4249300502744464539,10.163803966666668,14.09371110222222,91.16758880694442,0.0,0.0,0.0
881974164067848799,6.3676067666666665,15.183702053888886,15.183702053888794,0.0,0.0,0.0
4031771205466256346,9.6864426,3.203785500000003,3.2037854999999134,0.0,0.0,0.0
8117247589549708019,7.8921828833333345,3.198836949444452,3.1988369494443702,0.0,0.0,0.0
5223121655148958959,9.965719083333333,3.17909527416667,3.179095274166741,0.0,0.0,0.0
5281145666427062582,0.21070905,20.14292890583333,20.14292890583343,0.0,0.0,0.0
7103249743888768279,2.9316119333333335,20.131018204999997,-145.84852966888892,0.0,0.0,165.9795478738889
6937872202603482963,4.277389283333333,20.130522616111108,20.130522616111037,0.0,0.0,0.0
4359897525988670130,1.8356931166666668,20.130083422500004,20.13008342250015,0.0,0.0,0.0
8668949117244880140,9.4434898,20.12018575444445,20.12018575444451,0.0,0.0,0.0
329697652999698776,9.413465933333333,20.117011582222222,20.11701158222216,0.0,0.0,0.0
2873839205725435068,9.176604433333333,20.103552347777786,20.10355234777768,0.0,0.0,0.0
1634983772484395625,57.62783826666667,0.960463971111114,107.88962320138896,0.0,0.0,34.1554669875
8754037299794781932,11.887517816666671,19.2124453525,-65.0034442100002,0.0,0.0,84.21588956250001
8478659457975884995,8.424775333333336,19.206195244722224,19.206195244722128,0.0,0.0,0.0
3173528025538718452,57.085842416666665,19.202861268333336,19.202861268333322,0.0,0.0,0.0
1172776965412058288,8.646671483333343,19.200596554444445,19.200596554444502,0.0,0.0,0.0
8050904836920798206,0.0,16.057825656111113,16.0578256561111,57.555560783333334,3.141062150833328,3.141062150833406
3485383537492459194,10.276987916666666,8.018433488611109,8.018433488611137,0.0,0.0,0.0
7791569942019889767,9.501724316666667,7.177838890833332,7.177838890833394,0.0,0.0,0.0
7647796266115725856,8.1692618,7.170884287222219,7.170884287222037,0.0,0.0,0.0
7372385631979013974,11.344447966666667,7.164725407500003,7.164725407499944,0.0,0.0,0.0
1886094822273762805,8.167019866666667,7.139998795277785,7.139998795277793,0.0,0.0,0.0
1921227243936268124,2.6938782666666667,7.126914397222223,7.126914397222227,0.0,0.0,0.0
2670800031826856367,8.6701291,7.123535865833327,7.12353586583343,0.0,0.0,0.0
2529970021684233025,59.96166625000001,22.188687568611115,145.21529633638886,0.0,0.0,0.0
3390153829311738919,57.336108466666666,8.170008322222223,145.21328802833335,0.0,0.0,0.0
2723172216807087715,8.463840599999997,5.186726154444443,145.21196953583325,0.0,0.0,0.0
3457174951287490032,11.687390466666663,14.208217057500008,145.1718277402777,0.0,0.0,0.0
1557691556894768738,58.8260009,22.200635152222226,145.1483029108333,0.0,0.0,0.0
4395688375231610603,10.3398158,5.111860821666679,5.111860821666616,0.0,0.0,0.0
3480535111316179789,0.0,2.959261634999999,-142.0025809713888,10.97587285,2.151151451666662,147.1129940580555
8080175208160124283,9.5953404,5.077187478333333,-103.99271482944444,0.0,0.0,109.06990230777778
4894791864539115200,12.77764865,4.209519768333336,4.2095197683334575,0.0,0.0,0.0
6529727365761998945,6.90165635,4.161484702499994,4.161484702500161,0.0,0.0,0.0
2937297056410899541,11.514903266666664,4.123426496666665,4.123426496666497,0.0,0.0,0.0
7257064183173214729,7.0234609,10.135269255277784,36.309162619722215,0.0,0.0,0.0
3151529852031249810,7.423417066666666,12.119167418888882,36.3077184894444,0.0,0.0,0.0
8258804424046746943,3.6456980999999997,3.145131681944446,36.269905837222154,0.0,0.0,0.0
6614523831540505463,4.391056383333334,14.071884563888883,36.2649498191667,0.0,0.0,0.0
1826435698432426239,8.8998881,11.198722772500004,124.14084306611127,0.0,0.0,0.0
4333246355539626670,8.893763633333332,15.203704488611105,124.14071651583345,0.0,0.0,0.0
4644728874609587438,13.130591966666666,1.2100365180555563,27.182087384444532,0.0,0.0,0.0
646862635677872649,57.274567049999995,3.9883933302777717,-56.030843556388966,0.0,15.204320784444446,83.20829797138884
3762462515785465924,57.34985578333333,23.031135330833337,27.16684567555562,0.0,0.0,0.0
7150774588280614833,12.174753416666661,5.9612782802777815,-125.93861483888894,0.0,10.21207635888889,153.10237225750004
8345736932152836262,11.104932333333332,5.169102479166675,27.153699526388905,0.0,0.0,0.0
6807898943856172607,12.273853466666665,3.18381665972222,-133.96088420472222,0.0,0.0,161.11363427527778
1666841521765803410,12.246421766666671,7.184672438333333,77.14060732611111,0.0,0.0,0.0
333363422900954809,11.520897733333333,18.067836954722228,18.067836954722182,0.0,0.0,0.0
8957614279107724771,8.330711866666666,18.05957895166666,18.059578951666612,0.0,0.0,0.0
5945586020471081479,1.41225405,18.043252395833335,18.043252395833434,0.0,0.0,0.0
6472421132249756772,8.654961166666668,18.02143976777777,18.0214397677778,0.0,0.0,0.0
7761606104561337031,1.6242362,18.01754724194444,18.0175472419445,0.0,0.0,0.0
838975604215828311,7.683704750000001,4.106577941388902,4.106577941389077,0.0,0.0,0.0
3266261351669573692,10.248412883333334,4.081601203611111,4.081601203611239,0.0,0.0,0.0
2795813457317920490,6.610728533333335,-4.079822035277781,-27.174185660277885,0.0,8.118160620277775,31.212524245277862
4605930245483207319,5.8634275166666665,4.015728576944449,4.015728576944397,0.0,0.0,0.0
2962311335535390960,11.774194,12.197254628333338,12.19725462833337,0.0,0.0,0.0
7268756666846583478,11.6583635,12.19361800611111,-113.02264823388887,0.0,0.0,125.21626624000002
1630572092685790853,11.201910966666667,12.183997599999998,12.18399759999997,0.0,0.0,0.0
8937336970477990571,10.900099466666667,12.172328947777782,12.172328947777672,0.0,0.0,0.0
5573042382995353167,12.462309,12.207812102777778,12.20781210277778,0.0,0.0,0.0
2919034318358144116,9.721704783333333,12.198275096111113,12.198275096111075,0.0,0.0,0.0
1069175913867471706,7.58752715,12.12226685944444,12.122266859444387,0.0,0.0,0.0
875843728245815497,8.89211345,18.21161261277778,150.14891702999998,0.0,0.0,0.0
674181715362434303,59.822172249999994,2.0973437652777784,150.10785241583318,0.0,0.0,0.0
6919205629015311844,57.784478050000004,15.204731310555553,150.22205394444458,0.0,0.0,0.0
5833524886918537002,11.799386199999994,22.204148532222234,150.17374782638885,0.0,0.0,0.0
895776572353408414,11.019933316666668,1.2044228919444473,150.14573323166653,0.0,0.0,0.0
3128372722755492220,9.1403514,21.207290163888892,114.90914604527786,0.0,0.0,35.20327295333334
7623827925406279462,58.09940949999999,-2.2007927252777777,104.98697270388891,0.0,3.1691162169444507,3.1691162169444507
7380452304013001940,10.835344450000001,21.20477718499999,76.84082826138894,0.0,0.0,31.17569142055556
4735020268815610999,11.465348666666667,9.20950818083333,108.01262011583333,0.0,0.0,0.0
4379354991255025015,9.0604662,4.112905821666671,4.1129058216668,0.0,0.0,0.0
586828640680309708,1.5432827166666667,4.107981546666661,4.107981546666693,0.0,0.0,0.0
4411708924362315807,6.5744843,4.104211468333327,4.10421146833335,0.0,0.0,0.0
3602624699088147408,9.72558525,4.104129438055555,4.104129438055558,0.0,0.0,0.0
808823578625004293,4.227790000000001,4.095460038055561,4.095460038055506,0.0,0.0,0.0
4537118630493879732,7.325635733333333,4.086630047777774,4.0866300477779305,0.0,0.0,0.0
6768421287930768369,6.988056183333333,22.084254229166657,22.084254229166618,0.0,0.0,0.0
5204205417198497707,4.240140666666667,22.051050456666662,22.051050456666676,0.0,0.0,0.0
6218610446218045507,12.154322400000002,22.03628145,22.036281450000136,0.0,0.0,0.0
4038122761946492291,7.053469833333338,22.032390951111104,22.032390951111182,0.0,0.0,0.0
4521472232575735964,11.953538983333335,23.034394154166666,121.21187747333343,0.0,0.0,0.0
6164497053337196872,1.1279385666666666,21.184284812500003,121.05859634944434,0.0,0.0,0.0
2746426715779371861,5.06121025,21.16228253694445,121.1416334461112,0.0,0.0,0.0
3592833730880444385,10.461623166666667,8.095986025833335,121.05602029027773,0.0,0.0,0.0
6084129894248182147,9.8561724,20.045458401944444,121.19424479722221,0.0,0.0,0.0
2968757472314064027,3.3116764166666663,18.089312215277776,121.13538458666669,0.0,0.0,0.0
6864988578947949086,5.2915424,20.040742016666663,121.15352500555564,0.0,0.0,0.0
2341975151855811674,4.365283833333334,15.10213437444444,121.10294768416671,0.0,0.0,0.0
1545419770545519833,1.5584228166666667,12.155430994999994,121.17084210833347,0.0,0.0,0.0
3984770485507574882,6.004950933333333,20.0919731425,121.16269657277783,0.0,0.0,0.0
6608528256001332810,5.289891466666666,15.097790900555554,121.13030433638886,0.0,0.0,0.0
2973766607541934236,58.897808600000005,13.042723051111114,121.06891644333318,0.0,0.0,0.0
4079089274955837207,2.7018384833333333,22.101494866666663,121.06026266027786,0.0,0.0,0.0
4398082883008351949,7.949023183333334,19.070040250000005,25.103852601111072,0.0,0.0,0.0
8191797924941731759,0.7946808999999999,6.143609997777778,25.094336854444464,0.0,0.0,0.0
2662551240879654986,8.226267883333334,19.077835271111113,117.17252418805549,0.0,0.0,0.0
6891979499390404721,5.3775232,22.13183470111111,117.08292764638881,0.0,0.0,0.0
6740922013757682995,4.8190938999999995,2.0559632124999982,117.14477826888876,0.0,0.0,0.0
7995554789749200173,8.216162466666667,5.127171482222222,117.11756606638885,0.0,0.0,0.0
7220973262594195425,0.9663750166666667,9.047470330000001,117.17447391777777,0.0,0.0,0.0
2547992708873404100,5.6548379,21.053745071666665,117.08560263222225,0.0,0.0,0.0
4783594666522589213,8.910353616666669,15.108113787777778,95.07214792083334,0.0,0.0,0.0
3427928602063028232,9.928023766666666,3.0291414194444393,95.1111995275001,0.0,0.0,0.0
3871342332526523326,0.34706161666666663,18.085913407500005,95.13961642277789,0.0,0.0,0.0
4015395599881112256,1.0273651333333333,20.13592098194445,95.1387069027778,0.0,0.0,0.0
1404363152012971654,4.963135866666667,19.031375774444456,95.12815595444451,0.0,0.0,0.0
2097768219460516447,6.321980766666667,7.199611830555559,95.0788903197222,0.0,0.0,0.0
504331488096931942,5.580561283333333,4.085213563611116,95.21103625444441,0.0,0.0,0.0
774816811015287446,5.850529683333334,9.130670267777775,-55.82163317999998,0.0,0.0,151.02349523361113
7223258670951219118,3.22700675,8.104010646944447,95.13565218999994,0.0,0.0,0.0
4467068553511405146,9.542151616666667,3.016068766111113,126.14182708805562,0.0,0.0,0.0
2107578749059541867,10.911991416666666,15.022228350277778,126.17584777527776,0.0,0.0,0.0
5542499542228920905,4.8495916,15.157964186388892,126.06868804305559,0.0,0.0,0.0
5036997234964374401,1.0371054499999999,6.20657126111111,126.1147485169445,0.0,0.0,0.0
7184588537939096369,5.8189051166666665,9.213935917500002,126.14595862111109,0.0,0.0,0.0
3261499711683468740,2.2172057499999998,20.108871834444443,126.16305230000003,0.0,0.0,0.0
4336560822635846731,3.50661395,17.16822345166666,126.09049384249997,0.0,0.0,0.0
5750671646927722816,2.262098333333327,11.013635632777788,129.12254567694436,0.0,0.0,0.0
5219832925489842912,10.49971955,6.047311829444443,129.09879548638887,0.0,0.0,0.0
6034454880939136883,2.8556607499999997,22.132273846944457,129.1195516555556,0.0,0.0,0.0
1209276477146037485,4.652184366666666,22.054595977499996,128.99891615861094,0.0,0.0,0.0
8915497710891717822,0.18936205,15.166883092499999,129.0374580769444,0.0,0.0,0.0
8335674997994907960,8.22613995,21.170842639444444,129.08716761305547,0.0,0.0,0.0
8911368470440272064,12.573415883333332,0.2095569313888852,129.17069610472234,0.0,0.0,0.0
8315395491061125019,1.0254923833333334,18.148395059444443,129.19771970083335,0.0,0.0,0.0
1670544066363019946,3.2749269333333335,9.084058028333338,129.1341299536111,0.0,0.0,0.0
3211772869478790020,11.487033566666668,19.189355427777777,19.18935542777788,0.0,0.0,0.0
3851218396063293521,0.7087749333333334,23.056897804722215,23.05689780472221,0.0,0.0,0.0
377793925363054037,3.91975505,23.056816405555555,23.05681640555555,0.0,0.0,0.0
1166676227748031010,3.9425164666666666,23.05638263027778,23.05638263027776,0.0,0.0,0.0
3794745111072104224,1.19387415,23.043307030277788,23.043307030277738,0.0,0.0,0.0
2454029148522845822,3.0752499999999996,22.192076254999996,22.192076254999886,0.0,0.0,0.0
2123709446545200911,7.702277983333333,1.2085727633333274,1.2085727633334162,0.0,0.0,0.0
572367105408911827,11.2780708,1.1647645908333395,-30.04115463861115,0.0,0.0,31.20591922944445
4418964457147479291,10.3353095,-10.036742534999997,-10.03674253499995,0.0,11.16866733277778,11.168667332777773
2997579043198108695,10.053847266666667,1.115089279444444,1.1150892794443337,0.0,0.0,0.0
438626569442631056,9.809425233333334,-9.031892784999998,-153.7046705541667,0.0,10.142147873611112,154.81492564277778
1300195604760986700,8.926710433333334,1.0970932066666634,1.097093206666699,0.0,0.0,0.0
22284400831843180,9.148886216666668,-13.081400435,-13.081400434999921,0.0,14.177592361666669,14.177592361666676
4169529855775714048,8.578005466666667,-14.024287292777785,-14.024287292777728,0.0,15.109503859166667,15.109503859166667
2422785024605135486,9.171837333333336,8.11783905694445,162.94940442833328,0.0,0.0,0.0
7293080882699237692,6.54247276666667,10.163266430555556,162.93040210805572,0.0,0.0,0.0
3283492708296652331,0.9339238833333333,5.086866914166674,162.89447609472222,0.0,0.0,0.0
9204962793113048005,2.1689697166666666,20.173300294444445,163.10118405527788,0.0,0.0,0.0
8190956604937856935,9.682703933333332,16.10682941916667,163.0705898002779,0.0,0.0,0.0
12572597046904092,1.3318536333333335,4.160162366111113,162.9993270069444,0.0,0.0,0.0
2720338911902135987,2.9096040000000003,8.18705494333333,163.11339667527776,0.0,0.0,0.0
1964438083180033038,5.5184332000000005,16.03903328138889,163.08150853861122,0.0,0.0,0.0
6037899105612538467,0.9380306833333333,11.014688579722216,35.1255339166668,0.0,0.0,0.0
734323051093970964,5.440409016666666,2.097527237222222,35.122178850277635,0.0,0.0,0.0
3919389831997155147,57.61000383333333,4.174152495833329,99.19898702444448,0.0,0.0,0.0
